idJogador;id_partida;campeao;lane;posicao;temporada
14914472.0;937958523.0;78.0;TOP;SOLO;PRESEASON2017
14914472.0;937964210.0;41.0;TOP;SOLO;PRESEASON2017
14914472.0;937888861.0;7.0;MID;SOLO;PRESEASON2017
14914472.0;937422818.0;223.0;BOTTOM;DUO_SUPPORT;PRESEASON2017
14914472.0;937431418.0;25.0;BOTTOM;DUO;PRESEASON2017
14914472.0;937385126.0;41.0;TOP;SOLO;PRESEASON2017
14914472.0;937370890.0;69.0;MID;SOLO;PRESEASON2017
14914472.0;935642424.0;81.0;BOTTOM;DUO_CARRY;PRESEASON2017
14914472.0;935588533.0;57.0;TOP;SOLO;PRESEASON2017
14914472.0;934897163.0;81.0;BOTTOM;DUO_CARRY;PRESEASON2017
14914472.0;934689372.0;41.0;TOP;SOLO;PRESEASON2017
14914472.0;934670970.0;110.0;BOTTOM;DUO_CARRY;PRESEASON2017
14914472.0;934059317.0;41.0;TOP;SOLO;PRESEASON2017
14914472.0;934045325.0;69.0;MID;SOLO;PRESEASON2017
14914472.0;934050262.0;150.0;TOP;SOLO;PRESEASON2017
14914472.0;933992877.0;57.0;TOP;SOLO;PRESEASON2017
14914472.0;933918895.0;29.0;BOTTOM;DUO;PRESEASON2017
14914472.0;933931909.0;15.0;BOTTOM;DUO_CARRY;PRESEASON2017
14914472.0;933705899.0;15.0;BOTTOM;DUO_CARRY;PRESEASON2017
14914472.0;919804248.0;69.0;MID;SOLO;SEASON2016
14914472.0;918265399.0;18.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;918264075.0;110.0;BOTTOM;DUO;SEASON2016
14914472.0;918241889.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;918195628.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;917979898.0;150.0;TOP;SOLO;SEASON2016
14914472.0;918002542.0;150.0;JUNGLE;NONE;SEASON2016
14914472.0;917906572.0;69.0;MID;SOLO;SEASON2016
14914472.0;917839659.0;69.0;MID;SOLO;SEASON2016
14914472.0;916550777.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;916487140.0;15.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;916495153.0;18.0;BOTTOM;DUO;SEASON2016
14914472.0;916490215.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;915900958.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;915715136.0;15.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;915607206.0;69.0;MID;SOLO;SEASON2016
14914472.0;915548969.0;69.0;MID;SOLO;SEASON2016
14914472.0;915029125.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;915034830.0;223.0;BOTTOM;DUO;SEASON2016
14914472.0;915030381.0;150.0;TOP;SOLO;SEASON2016
14914472.0;914971677.0;69.0;MID;SOLO;SEASON2016
14914472.0;914885470.0;69.0;MID;SOLO;SEASON2016
14914472.0;914324863.0;18.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;914238781.0;223.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;914242706.0;18.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;914177504.0;15.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;914190899.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;914092457.0;69.0;MID;SOLO;SEASON2016
14914472.0;914071466.0;69.0;MID;DUO;SEASON2016
14914472.0;912868120.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;912769332.0;69.0;MID;DUO_CARRY;SEASON2016
14914472.0;912387170.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;912374211.0;69.0;MID;SOLO;SEASON2016
14914472.0;912129607.0;69.0;MID;SOLO;SEASON2016
14914472.0;912105829.0;69.0;MID;SOLO;SEASON2016
14914472.0;909642309.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;909595881.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;909594186.0;29.0;BOTTOM;DUO;SEASON2016
14914472.0;909581557.0;18.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;909517685.0;69.0;MID;SOLO;SEASON2016
14914472.0;909469923.0;150.0;TOP;SOLO;SEASON2016
14914472.0;909445163.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;908932140.0;90.0;MID;SOLO;SEASON2016
14914472.0;908876321.0;90.0;MID;SOLO;SEASON2016
14914472.0;908870813.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;908735626.0;150.0;TOP;SOLO;SEASON2016
14914472.0;908206220.0;61.0;MID;SOLO;SEASON2016
14914472.0;908211753.0;69.0;MID;SOLO;SEASON2016
14914472.0;907696776.0;69.0;MID;SOLO;SEASON2016
14914472.0;907418205.0;79.0;JUNGLE;NONE;SEASON2016
14914472.0;907455236.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;907414770.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;907411085.0;69.0;MID;SOLO;SEASON2016
14914472.0;906545549.0;69.0;MID;SOLO;SEASON2016
14914472.0;906522724.0;69.0;MID;SOLO;SEASON2016
14914472.0;906486124.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;906482247.0;29.0;BOTTOM;DUO;SEASON2016
14914472.0;906387351.0;69.0;MID;SOLO;SEASON2016
14914472.0;906380541.0;69.0;MID;SOLO;SEASON2016
14914472.0;906117435.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;905496523.0;69.0;MID;SOLO;SEASON2016
14914472.0;905520422.0;69.0;MID;SOLO;SEASON2016
14914472.0;905435619.0;69.0;MID;SOLO;SEASON2016
14914472.0;904788782.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;904804308.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;904749692.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;904713452.0;90.0;MID;SOLO;SEASON2016
14914472.0;904459550.0;69.0;MID;SOLO;SEASON2016
14914472.0;904463341.0;69.0;MID;SOLO;SEASON2016
14914472.0;904398457.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;904393111.0;69.0;MID;SOLO;SEASON2016
14914472.0;902777534.0;69.0;MID;SOLO;SEASON2016
14914472.0;902117364.0;90.0;MID;SOLO;SEASON2016
14914472.0;902092473.0;90.0;MID;SOLO;SEASON2016
14914472.0;902028068.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;901356112.0;69.0;MID;SOLO;SEASON2016
14914472.0;901362666.0;69.0;MID;SOLO;SEASON2016
14914472.0;901319315.0;69.0;MID;SOLO;SEASON2016
14914472.0;901305202.0;69.0;MID;SOLO;SEASON2016
14914472.0;901292346.0;69.0;MID;SOLO;SEASON2016
14914472.0;900494121.0;69.0;MID;DUO_CARRY;SEASON2016
14914472.0;898507348.0;69.0;MID;SOLO;SEASON2016
14914472.0;898482294.0;69.0;MID;SOLO;SEASON2016
14914472.0;897097209.0;69.0;MID;SOLO;SEASON2016
14914472.0;897081651.0;90.0;MID;SOLO;SEASON2016
14914472.0;896917523.0;69.0;MID;SOLO;SEASON2016
14914472.0;896296216.0;90.0;MID;SOLO;SEASON2016
14914472.0;896280676.0;69.0;MID;SOLO;SEASON2016
14914472.0;896132911.0;69.0;MID;SOLO;SEASON2016
14914472.0;896058614.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;894489865.0;79.0;JUNGLE;NONE;SEASON2016
14914472.0;894487393.0;90.0;MID;SOLO;SEASON2016
14914472.0;894494697.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;894417922.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;893517882.0;90.0;MID;SOLO;SEASON2016
14914472.0;893504530.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;892273099.0;41.0;TOP;SOLO;SEASON2016
14914472.0;892209742.0;150.0;TOP;SOLO;SEASON2016
14914472.0;892212186.0;90.0;MID;SOLO;SEASON2016
14914472.0;887614469.0;150.0;TOP;SOLO;SEASON2016
14914472.0;886764958.0;150.0;TOP;SOLO;SEASON2016
14914472.0;886372186.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;886238273.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;886206204.0;90.0;MID;SOLO;SEASON2016
14914472.0;886129919.0;150.0;TOP;SOLO;SEASON2016
14914472.0;885817481.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;885486621.0;150.0;TOP;SOLO;SEASON2016
14914472.0;885482739.0;150.0;TOP;SOLO;SEASON2016
14914472.0;885242192.0;42.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;885059158.0;268.0;MID;SOLO;SEASON2016
14914472.0;881573560.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;881517163.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;881515754.0;15.0;BOTTOM;DUO;SEASON2016
14914472.0;881462750.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;881269693.0;41.0;TOP;SOLO;SEASON2016
14914472.0;881246746.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;881243685.0;79.0;JUNGLE;NONE;SEASON2016
14914472.0;881198971.0;223.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;881176563.0;268.0;MID;SOLO;SEASON2016
14914472.0;881181080.0;41.0;TOP;SOLO;SEASON2016
14914472.0;881106942.0;268.0;MID;SOLO;SEASON2016
14914472.0;881022244.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;880956203.0;15.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;880879760.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;880852666.0;268.0;MID;SOLO;SEASON2016
14914472.0;880680556.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;880628239.0;41.0;TOP;SOLO;SEASON2016
14914472.0;880607668.0;41.0;TOP;SOLO;SEASON2016
14914472.0;880633664.0;41.0;TOP;SOLO;SEASON2016
14914472.0;880478053.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;880464152.0;41.0;TOP;SOLO;SEASON2016
14914472.0;880413671.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;880392667.0;432.0;BOTTOM;DUO;SEASON2016
14914472.0;880219260.0;25.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;880195267.0;268.0;MID;SOLO;SEASON2016
14914472.0;880211966.0;41.0;TOP;SOLO;SEASON2016
14914472.0;880004497.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;880001702.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;879947519.0;268.0;MID;SOLO;SEASON2016
14914472.0;879933788.0;268.0;MID;SOLO;SEASON2016
14914472.0;879852390.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;879647066.0;41.0;TOP;SOLO;SEASON2016
14914472.0;879582444.0;41.0;TOP;SOLO;SEASON2016
14914472.0;879498295.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;879514064.0;41.0;TOP;SOLO;SEASON2016
14914472.0;879344873.0;90.0;MID;SOLO;SEASON2016
14914472.0;879372234.0;268.0;MID;SOLO;SEASON2016
14914472.0;766667651.0;201.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;766666352.0;42.0;MID;SOLO;SEASON2016
14914472.0;766674325.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;766662912.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;766609685.0;58.0;TOP;SOLO;SEASON2016
14914472.0;766583903.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;766529885.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;766041628.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;765986824.0;78.0;TOP;SOLO;SEASON2016
14914472.0;765992616.0;68.0;TOP;SOLO;SEASON2016
14914472.0;765939363.0;112.0;MID;SOLO;SEASON2016
14914472.0;763626139.0;78.0;TOP;SOLO;SEASON2016
14914472.0;763414398.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;763412883.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;763401551.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;763259295.0;90.0;MID;SOLO;SEASON2016
14914472.0;763236975.0;78.0;TOP;SOLO;SEASON2016
14914472.0;763234161.0;31.0;MID;SOLO;SEASON2016
14914472.0;763129822.0;112.0;MID;SOLO;SEASON2016
14914472.0;762609319.0;25.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;762599228.0;201.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;762598486.0;90.0;TOP;SOLO;SEASON2016
14914472.0;762607206.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;762586209.0;34.0;MID;SOLO;SEASON2016
14914472.0;762583888.0;58.0;TOP;SOLO;SEASON2016
14914472.0;762591291.0;61.0;MID;SOLO;SEASON2016
14914472.0;762518336.0;75.0;TOP;SOLO;SEASON2016
14914472.0;762525043.0;201.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;762457472.0;61.0;MID;SOLO;SEASON2016
14914472.0;762463003.0;112.0;MID;SOLO;SEASON2016
14914472.0;762342987.0;54.0;TOP;SOLO;SEASON2016
14914472.0;761980507.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;761939792.0;90.0;MID;SOLO;SEASON2016
14914472.0;761938645.0;31.0;TOP;SOLO;SEASON2016
14914472.0;761937088.0;78.0;TOP;SOLO;SEASON2016
14914472.0;761921001.0;103.0;MID;SOLO;SEASON2016
14914472.0;761857397.0;90.0;MID;SOLO;SEASON2016
14914472.0;761843159.0;90.0;MID;SOLO;SEASON2016
14914472.0;761788639.0;236.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;761773588.0;223.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;761717479.0;31.0;TOP;SOLO;SEASON2016
14914472.0;761700125.0;112.0;MID;SOLO;SEASON2016
14914472.0;761302790.0;112.0;MID;SOLO;SEASON2016
14914472.0;761300844.0;103.0;MID;SOLO;SEASON2016
14914472.0;761239548.0;42.0;MID;SOLO;SEASON2016
14914472.0;761237858.0;112.0;MID;DUO_CARRY;SEASON2016
14914472.0;761225416.0;61.0;MID;SOLO;SEASON2016
14914472.0;761231150.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;761158113.0;42.0;MID;SOLO;SEASON2016
14914472.0;761154066.0;54.0;TOP;SOLO;SEASON2016
14914472.0;760965144.0;112.0;MID;SOLO;SEASON2016
14914472.0;760889872.0;103.0;MID;SOLO;SEASON2016
14914472.0;760627711.0;42.0;MID;SOLO;SEASON2016
14914472.0;760636066.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;760634111.0;31.0;TOP;SOLO;SEASON2016
14914472.0;760612728.0;78.0;TOP;SOLO;SEASON2016
14914472.0;760559270.0;90.0;MID;SOLO;SEASON2016
14914472.0;760544621.0;112.0;MID;SOLO;SEASON2016
14914472.0;760540905.0;90.0;MID;SOLO;SEASON2016
14914472.0;758211864.0;25.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;757887729.0;114.0;TOP;SOLO;SEASON2016
14914472.0;757876481.0;58.0;TOP;SOLO;SEASON2016
14914472.0;757884204.0;127.0;MID;SOLO;SEASON2016
14914472.0;757650485.0;127.0;MID;SOLO;SEASON2016
14914472.0;757536297.0;127.0;MID;SOLO;SEASON2016
14914472.0;757164476.0;127.0;TOP;SOLO;SEASON2016
14914472.0;757143925.0;58.0;TOP;SOLO;SEASON2016
14914472.0;757172027.0;58.0;TOP;SOLO;SEASON2016
14914472.0;757170519.0;61.0;MID;SOLO;SEASON2016
14914472.0;757077669.0;75.0;TOP;SOLO;SEASON2016
14914472.0;757075833.0;58.0;TOP;SOLO;SEASON2016
14914472.0;757062885.0;114.0;TOP;SOLO;SEASON2016
14914472.0;756929154.0;90.0;MID;SOLO;SEASON2016
14914472.0;756925197.0;112.0;MID;SOLO;SEASON2016
14914472.0;756503415.0;64.0;JUNGLE;NONE;SEASON2016
14914472.0;756501012.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;756447920.0;103.0;MID;SOLO;SEASON2016
14914472.0;756435260.0;90.0;MID;SOLO;SEASON2016
14914472.0;756430473.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;756394714.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;755910018.0;68.0;JUNGLE;NONE;SEASON2016
14914472.0;755843541.0;103.0;MID;SOLO;SEASON2016
14914472.0;755786936.0;432.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;755800364.0;25.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;755251394.0;75.0;TOP;SOLO;SEASON2016
14914472.0;755260211.0;236.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;755213781.0;432.0;MID;DUO_CARRY;SEASON2016
14914472.0;755210818.0;201.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;755115459.0;236.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;755111586.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;754976241.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;752480118.0;112.0;MID;SOLO;SEASON2016
14914472.0;752426576.0;61.0;MID;SOLO;SEASON2016
14914472.0;752431383.0;90.0;MID;SOLO;SEASON2016
14914472.0;752367689.0;61.0;MID;SOLO;SEASON2016
14914472.0;751912991.0;7.0;MID;SOLO;SEASON2016
14914472.0;751892943.0;61.0;MID;SOLO;SEASON2016
14914472.0;751901825.0;103.0;MID;SOLO;SEASON2016
14914472.0;751910315.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;751856623.0;90.0;MID;SOLO;SEASON2016
14914472.0;751843663.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;751850347.0;112.0;MID;SOLO;SEASON2016
14914472.0;751786510.0;42.0;MID;SOLO;SEASON2016
14914472.0;751704175.0;61.0;MID;SOLO;SEASON2016
14914472.0;751250577.0;61.0;MID;SOLO;SEASON2016
14914472.0;751178407.0;103.0;MID;SOLO;SEASON2016
14914472.0;751185231.0;42.0;MID;SOLO;SEASON2016
14914472.0;751191156.0;103.0;MID;SOLO;SEASON2016
14914472.0;751128344.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;751134383.0;103.0;MID;SOLO;SEASON2016
14914472.0;751078620.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;750530346.0;112.0;MID;SOLO;SEASON2016
14914472.0;750477951.0;42.0;MID;SOLO;SEASON2016
14914472.0;750485257.0;103.0;MID;SOLO;SEASON2016
14914472.0;750471310.0;90.0;MID;SOLO;SEASON2016
14914472.0;750304169.0;201.0;BOTTOM;DUO;SEASON2016
14914472.0;749876088.0;42.0;MID;SOLO;SEASON2016
14914472.0;749884914.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;749893453.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;749891391.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;749829530.0;90.0;MID;SOLO;SEASON2016
14914472.0;748970802.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;748909779.0;61.0;MID;SOLO;SEASON2016
14914472.0;748917933.0;112.0;MID;SOLO;SEASON2016
14914472.0;748916169.0;112.0;MID;SOLO;SEASON2016
14914472.0;748891989.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;748856060.0;90.0;MID;SOLO;SEASON2016
14914472.0;745820870.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;745757118.0;112.0;MID;SOLO;SEASON2016
14914472.0;745741944.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;745548205.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;745012678.0;112.0;MID;SOLO;SEASON2016
14914472.0;744944614.0;90.0;MID;SOLO;SEASON2016
14914472.0;744960435.0;42.0;MID;SOLO;SEASON2016
14914472.0;744885931.0;112.0;MID;SOLO;SEASON2016
14914472.0;744353422.0;29.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;744258504.0;96.0;BOTTOM;DUO;SEASON2016
14914472.0;744242567.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;744075502.0;112.0;MID;SOLO;SEASON2016
14914472.0;744071508.0;90.0;MID;SOLO;SEASON2016
14914472.0;743763963.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;743771437.0;429.0;BOTTOM;DUO;SEASON2016
14914472.0;743709309.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;743706059.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;743711252.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;742090336.0;42.0;MID;SOLO;SEASON2016
14914472.0;742037577.0;42.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;742014492.0;42.0;MID;SOLO;SEASON2016
14914472.0;741979686.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;741963471.0;112.0;MID;SOLO;SEASON2016
14914472.0;741737703.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;741743221.0;112.0;TOP;SOLO;SEASON2016
14914472.0;741697544.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;740512944.0;112.0;MID;SOLO;SEASON2016
14914472.0;739687484.0;103.0;MID;SOLO;SEASON2016
14914472.0;739682844.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;739628442.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;739088428.0;112.0;MID;SOLO;SEASON2016
14914472.0;739096020.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;739094189.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;739090660.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;739016656.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;738434295.0;103.0;MID;SOLO;SEASON2016
14914472.0;738408012.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;738402375.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;736348387.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;736343657.0;61.0;MID;SOLO;SEASON2016
14914472.0;736279624.0;112.0;MID;SOLO;SEASON2016
14914472.0;735275275.0;42.0;MID;SOLO;SEASON2016
14914472.0;735271015.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;735149197.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;735143942.0;112.0;MID;SOLO;SEASON2016
14914472.0;735140420.0;42.0;MID;SOLO;SEASON2016
14914472.0;735085786.0;96.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;734459271.0;90.0;MID;SOLO;SEASON2016
14914472.0;734082467.0;112.0;JUNGLE;NONE;SEASON2016
14914472.0;733980258.0;34.0;MID;SOLO;SEASON2016
14914472.0;733814381.0;103.0;MID;SOLO;SEASON2016
14914472.0;733487080.0;42.0;MID;SOLO;SEASON2016
14914472.0;733503429.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;733491552.0;1.0;MID;SOLO;SEASON2016
14914472.0;733427006.0;103.0;MID;SOLO;SEASON2016
14914472.0;733420797.0;112.0;MID;SOLO;SEASON2016
14914472.0;733217503.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;732734434.0;103.0;MID;SOLO;SEASON2016
14914472.0;732609796.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;731100697.0;42.0;MID;SOLO;SEASON2016
14914472.0;730888012.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;730884267.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;730832988.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;730787564.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;730632232.0;42.0;MID;SOLO;SEASON2016
14914472.0;730577895.0;7.0;MID;SOLO;SEASON2016
14914472.0;730141499.0;34.0;MID;DUO_CARRY;SEASON2016
14914472.0;730150207.0;112.0;MID;SOLO;SEASON2016
14914472.0;729631121.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;729538963.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;729526817.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;729101962.0;42.0;MID;SOLO;SEASON2016
14914472.0;729009454.0;112.0;MID;SOLO;SEASON2016
14914472.0;729007746.0;34.0;MID;SOLO;SEASON2016
14914472.0;728590675.0;25.0;MID;SOLO;SEASON2016
14914472.0;728517920.0;34.0;MID;SOLO;SEASON2016
14914472.0;728505909.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;728513447.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;728510255.0;112.0;MID;SOLO;SEASON2016
14914472.0;728287178.0;112.0;MID;SOLO;SEASON2016
14914472.0;728170918.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;728088753.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;728067245.0;112.0;MID;SOLO;SEASON2016
14914472.0;727661604.0;112.0;MID;SOLO;SEASON2016
14914472.0;726397453.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;726410169.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;725814893.0;112.0;MID;SOLO;SEASON2016
14914472.0;725312919.0;112.0;MID;SOLO;SEASON2016
14914472.0;724711971.0;61.0;MID;SOLO;SEASON2016
14914472.0;724161005.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;724079584.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;724067732.0;61.0;MID;SOLO;SEASON2016
14914472.0;724074945.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;724062301.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;723985387.0;90.0;MID;SOLO;SEASON2016
14914472.0;723061203.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;722760167.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;722676433.0;112.0;MID;SOLO;SEASON2016
14914472.0;722092990.0;429.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;721021075.0;112.0;MID;SOLO;SEASON2016
14914472.0;720522201.0;112.0;MID;SOLO;SEASON2016
14914472.0;720530318.0;112.0;MID;SOLO;SEASON2016
14914472.0;720318726.0;61.0;MID;SOLO;SEASON2016
14914472.0;720317098.0;90.0;MID;SOLO;SEASON2016
14914472.0;720000504.0;112.0;MID;SOLO;SEASON2016
14914472.0;719838491.0;110.0;BOTTOM;DUO_CARRY;SEASON2016
14914472.0;718533658.0;31.0;TOP;SOLO;SEASON2016
14914472.0;718531929.0;7.0;MID;SOLO;SEASON2016
14914472.0;717248955.0;223.0;BOTTOM;DUO_SUPPORT;SEASON2016
14914472.0;717246781.0;90.0;MID;SOLO;SEASON2016
14914472.0;717244679.0;7.0;MID;SOLO;SEASON2016
14914472.0;717251859.0;54.0;TOP;SOLO;SEASON2016
14914472.0;717019360.0;61.0;MID;SOLO;SEASON2016
